"SITEVISITID","SITE","OBS_YEAR","DATE_","MISSIONID","ANALYSIS_YEAR","ANALYSIS_SCHEME","SEC_NAME","EXCLUDE_FLAG","TRANSECT_PHOTOS","Oceanography","METHOD","REGION","ISLAND","PERM_SITE","CLIMATE_STATION_YN","LATITUDE","LONGITUDE","REEF_ZONE","DEPTH_BIN","ACAS","ACBR","ACPH","ACTA","AMSP","ASPP","ASSP","AVSP","CAUL","CHLS","COSP","CYPS","DICO","DICT","ECHL","ECHP","FASP","FAVS","GALI","GALS","GASP","GOAL","GONS","HALI","HYSP","ISSP","LEPT","LESP","LOBO","LOSY","MICR","MOEN","MONE","NEOM","PADI","PAVS","PESP","PLLE","POCS","POMA","PONM","PSSP","STYS","TURS","AMNE","ANTI","ASTS","BGMA","BI","BR","BRMA","BRY","CCAH","CCAR","CMOR","COL","DISP","EMA","ENC","EUSP","FINE","FOL","FREE","FUSP","GC","GRMA","HARD","HCOE","HYCO","LOBS","LPHY","MASS","MESP","MISP","MOBR","MOFO","MONS","OCTO","OUSP","PACS","PAEN","PAFO","PAMA","PHSP","PLER","PLSP","POBR","POEN","POFO","RDMA","RUB","SAND","SG","SP","SYSP","TUN","TURFH","TURFR","UI","UPMA","USC","ZO","HAL","NS","TAB","N","new.N"
2172,"TUT-00283",2010,"2/19/2010","HA1001","2010","TUT10_12","TUT_SE_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.27122,-170.60867,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40350877192982,0,0,20.3508771929825,0.350877192982456,0,0.350877192982456,0,1.75438596491228,35.0877192982456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0.350877192982456,1.05263157894737,0,0,0,0,20.7017543859649,16.4912280701754,0,1.05263157894737,0,0,0,0,0,300,285
2173,"TUT-00210",2010,"2/19/2010","HA1001","2010","TUT10_12","TUT_AUNUU_B",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.27929,-170.51622,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884955752212389,0,0,16.8141592920354,7.9646017699115,0,0,0,5.30973451327434,1.76991150442478,0,0,0,0,0,0,0,0,0,0,0,0,4.42477876106195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8141592920354,0,0,0,0,45.1327433628319,0,0,0,0,0,0.884955752212389,0,0,140,113
2174,"TUT-00280",2010,"2/19/2010","HA1001","2010","TUT10_12","TUT_AUNUU_A",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.29588,-170.56029,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348432055749129,0,0,5.22648083623693,0,0,0,0,8.71080139372822,8.01393728222996,0,0,0,0,0,0,0,0,0,0,0,0,13.2404181184669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696864111498258,0,0,0,0,44.5993031358885,0.348432055749129,0,0,0,0,18.815331010453,0,0,300,287
2175,"TUT-00317",2010,"2/19/2010","HA1001","2010","TUT10_12","TUT_SE_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.28333,-170.59865,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41843971631206,0,0,37.9432624113475,0,0,0,0,28.0141843971631,4.60992907801418,0,0,0,0,0,0,0,0.709219858156028,0,0,0,0,0,0,0,0,0,0,8.51063829787234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41843971631206,0,0,6.73758865248227,0,0,10.6382978723404,0,0,300,282
2177,"TUT-00265",2010,"2/20/2010","HA1001","2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.36475,-170.78351,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46020761245675,0,0,11.4186851211073,2.07612456747405,0,0,0,3.11418685121107,38.0622837370242,0,0,0,0,0,0,0,1.03806228373702,0,0,0,0,3.11418685121107,0,0,0,0,0,3.11418685121107,0,0,0,0,0,0,0,0,0,0,0,0,0.346020761245675,19.0311418685121,0,0,0,0,10.0346020761246,3.46020761245675,0,0.346020761245675,0,0,0,0,1.3840830449827,300,289
2178,"TUT-00234",2010,"2/20/2010","HA1001","2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.35907,-170.78438,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1107266435986,0,0,39.4463667820069,0,0,0,0,4.49826989619377,15.5709342560554,0,0,0.346020761245675,0,0,0,0,0.346020761245675,0,0,0,0,1.3840830449827,0,0,0,0,0,4.1522491349481,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84429065743945,0,0.69204152249135,0,0,11.4186851211073,0,0,0,0,0.346020761245675,0,0,4.84429065743945,300,289
2179,"TUT-00285",2010,"2/20/2010","HA1001","2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.34014,-170.79024,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7259786476868,0,0,44.4839857651246,0,0,0,0,4.62633451957295,10.3202846975089,0,0,0,0,0,0,0,1.42348754448399,0,0,0,0,1.42348754448399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77935943060498,0,0,2.13523131672598,0,0,0,0,0,0,0,17.0818505338078,300,281
2180,"TUT-00298",2010,"2/20/2010","HA1001","2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.36516,-170.77969,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48275862068965,0,0,28.2758620689655,0,0,1.37931034482759,0,3.44827586206897,39.6551724137931,0,0,1.72413793103448,0,0,0,0,1.03448275862069,0,0,0,0,1.03448275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03448275862069,0,0,0,0,12.0689655172414,0,0,0,0,0,0,0,5.86206896551724,300,290
2181,"TUT-00261",2010,"2/20/2010","HA1001","2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.35688,-170.7874429,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3310104529617,0,0,36.9337979094077,0,0,0.348432055749129,0,7.66550522648084,21.602787456446,0,0,0.348432055749129,0,0,0,0,0,0,0,0,0,0.348432055749129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0731707317073,0,0,0.348432055749129,0,0,0,0,0,300,287
2183,"TUT-00365",2010,"2/20/2010","HA1001","2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.36295,-170.77895,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4852941176471,0,0,41.1764705882353,0,0,1.47058823529412,0,9.55882352941176,18.75,0,0,2.57352941176471,0,0,0,0,0.367647058823529,0,0,0,0,0.735294117647059,0,0,0,0,0,4.41176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367647058823529,0,0.367647058823529,0.367647058823529,0,0.367647058823529,300,272
2184,"TUT-00274",2010,"2/20/2010","HA1001","2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.35395,-170.78593,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6007067137809,0,0,28.6219081272085,0,0,1.06007067137809,0,4.59363957597173,27.9151943462898,0,0,3.53356890459364,0,0,0,0,3.18021201413428,0,0,0,0,1.41342756183746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06007067137809,3.18021201413428,0,0,0,0,11.3074204946996,0.353356890459364,0,0,0,0.353356890459364,0,0,2.82685512367491,300,283
2185,"TUT-00294",2010,"2/20/2010","HA1001","2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.35605,-170.78665,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74216027874564,0,0,44.5993031358885,0,0,0,0,18.1184668989547,6.96864111498258,0,0,0.348432055749129,0,0,0,0,4.52961672473868,0,0,0,0,1.74216027874564,0,0,0,0,0,1.04529616724739,0,0,0,0,0,0,0,0,0,0,0,0,0.348432055749129,0.696864111498258,0,0,0,0,16.7247386759582,0,0,0.348432055749129,0,0,0,0,2.78745644599303,300,287
2186,"TUT-00251",2010,"2/20/2010","HA1001","2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.36306,-170.77499,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,9.31034482758621,0,0,40.6896551724138,0,0,0.689655172413793,0,10,13.1034482758621,0,0,2.06896551724138,0,0,0,0,2.41379310344828,0,0,0,0,2.75862068965517,0,0,0,0,0,3.79310344827586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03448275862069,10,1.03448275862069,0,0,0,0,0,0,2.75862068965517,300,290
2187,"TUT-00277",2010,"2/20/2010","HA1001","2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.36522,-170.77402,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22535211267606,0,0,19.7183098591549,0,0,0.704225352112676,0,4.22535211267606,23.2394366197183,0,0,0,0,0,0,0,0,0,0,0,0,19.7183098591549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704225352112676,4.92957746478873,0,0,0,0,21.830985915493,0,0,0.704225352112676,0,0,0,0,0,150,142
2189,"TUT-00359",2010,"2/20/2010","HA1001","2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.33254,-170.82018,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63888888888889,0,0,26.0416666666667,0.347222222222222,0,1.38888888888889,0,12.5,15.9722222222222,0,0,11.4583333333333,0,0,0,0,0.347222222222222,0,0,0,0,2.08333333333333,0,0,0,0,0,0.347222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86111111111111,0,0,6.25,0,0,4.16666666666667,0,0,2.08333333333333,0,4.51388888888889,300,288
2190,"TUT-00214",2010,"2/20/2010","HA1001","2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.3265,-170.83542,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88721804511278,0,0,39.8496240601504,0,0,0,0,6.39097744360902,32.7067669172932,0,0,0,0,0,0,0,3.00751879699248,0,0,0,0,3.7593984962406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50375939849624,0,1.12781954887218,0,0,6.39097744360902,0,0,0,0,0.37593984962406,0,0,0,300,266
2191,"TUT-00242",2010,"2/20/2010","HA1001","2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.33475,-170.80322,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406374501992,0,5.1792828685259,0,0,23.1075697211155,0,0,0,0,5.57768924302789,34.6613545816733,0,0,0,0,0,0,0,1.19521912350598,0,0,0,0,0.796812749003984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59362549800797,0,0,1.19521912350598,0,0,1.19521912350598,0,0.398406374501992,0,0,24.7011952191235,300,251
2192,"TUT-00250",2010,"2/20/2010","HA1001","2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.35976,-170.78717,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52707581227437,0,0,29.6028880866426,0,0,0.36101083032491,0,3.24909747292419,14.0794223826715,0,0,16.9675090252708,0.36101083032491,0,0,0,0,0,0,0,0,1.08303249097473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36101083032491,0,0,0,0,19.4945848375451,0,0,0,0,0,0,0,11.913357400722,300,277
2193,"TUT-00353",2010,"2/20/2010","HA1001","2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.32988,-170.83168,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45454545454546,0,0,34.9090909090909,0,0,0.363636363636364,0,13.0909090909091,22.5454545454545,0,0,1.45454545454545,0,0,0,0,2.18181818181818,0,0,0,0,0.363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36363636363636,0,0,6.18181818181818,0,0,0.727272727272727,0,0,0,0,4.36363636363636,300,275
2194,"TUT-00255",2010,"2/21/2010","HA1001","2010","TUT10_12","TUT_SE_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.30338,-170.5809,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47482014388489,0,0,28.0575539568345,0,0,0,0,2.87769784172662,25.8992805755396,0,0,2.87769784172662,0,0,0,0,0,0,0,0,0,4.31654676258993,0,0,0,0,0,2.15827338129496,0,0,0,0,0,0,0,0,0,0,0,0,0.719424460431655,2.15827338129496,0,0,0,0,12.9496402877698,0,0,0,0,0,3.59712230215827,0,7.9136690647482,150,139
2195,"TUT-00361",2010,"2/21/2010","HA1001","2010","TUT10_12","TUT_AUNUU_A",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.29602,-170.56581,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689655172413793,0,0,2.75862068965517,0.689655172413793,0,0,0,10.3448275862069,0.689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,5.51724137931035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0.344827586206897,0,0,65.8620689655172,0.689655172413793,0,0,0,0,11.7241379310345,0,0.344827586206897,300,290
2196,"TUT-00279",2010,"2/21/2010","HA1001","2010","TUT10_12","TUT_AUNUU_A",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.29972,-170.57118,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1505376344086,0,0,22.9390681003584,8.96057347670251,0,0,0,10.3942652329749,8.24372759856631,0,0,0,0.716845878136201,0,0,0,0.716845878136201,0,0,0,0,0.716845878136201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4336917562724,1.4336917562724,0,0,0,0,25.4480286738351,16.1290322580645,0,0.3584229390681,0,0,0.3584229390681,0,0,300,279
2197,"TUT-00362",2010,"2/21/2010","HA1001","2010","TUT10_12","TUT_SE_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.30719,-170.59363,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20588235294118,0,0,34.5588235294118,0,0,0,0,22.7941176470588,10.2941176470588,0,0,0,0.735294117647059,0,0,0,3.67647058823529,0,0,0,0,0,0,0,0,0,0,1.47058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0.735294117647059,0,0,2.94117647058824,0,8.08823529411765,150,136
2198,"TUT-00260",2010,"2/21/2010","HA1001","2010","TUT10_12","TUT_AUNUU_B",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.27653,-170.50916,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55555555555556,0.694444444444444,0,0,0,3.47222222222222,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.694444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694444444444444,3.47222222222222,0,1.38888888888889,0,0,72.9166666666667,2.77777777777778,0,0,0,0,0,0,0,150,144
2199,"TUT-00324",2010,"2/21/2010","HA1001","2010","TUT10_12","TUT_AUNUU_A",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.28659,-170.53894,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704225352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52112676056338,0,0,93.6619718309859,0,0,0.704225352112676,0,0,0,0,0,150,142
2200,"TUT-00369",2010,"2/21/2010","HA1001","2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.27318,-170.56592,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73010380622837,0,0,30.7958477508651,0,0,0.346020761245675,0,6.9204152249135,7.95847750865052,0,0,0,0.346020761245675,0,0,0,0.69204152249135,0,0,0,0,1.73010380622837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346020761245675,0,0,0,0,39.7923875432526,0.346020761245675,0,0,0,0,0,0,8.99653979238754,300,289
2201,"TUT-00221",2010,"2/21/2010","HA1001","2010","TUT10_12","TUT_SE_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.27416,-170.60561,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2992125984252,0,0,1.5748031496063,6.2992125984252,0,0,0,2.36220472440945,1.18110236220472,0,0,6.69291338582677,0.393700787401575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393700787401575,8.66141732283465,0,0,0,0,10.6299212598425,51.5748031496063,0,3.93700787401575,0,0,0,0,0,280,254
2202,"TUT-00284",2010,"2/21/2010","HA1001","2010","TUT10_12","TUT_AUNUU_B",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.27461,-170.50751,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72463768115942,0,0,2.17391304347826,0,0,0,0,16.6666666666667,0.72463768115942,0,0,0,0,0,0,0,0,0,0,0,0,2.89855072463768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44927536231884,2.89855072463768,0,0,0,0,71.7391304347826,0,0,0.72463768115942,0,0,0,0,0,150,138
2203,"TUT-00321",2010,"2/21/2010","HA1001","2010","TUT10_12","TUT_AUNUU_A",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.28659,-170.54605,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7913669064748,0.719424460431655,0,0,0,10.0719424460432,5.03597122302158,0,0,0,0,0,0,0,1.43884892086331,0,0,0,0,1.43884892086331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719424460431655,0,0,0,0,69.7841726618705,0,0,0,0,0,0,0,0,150,139
2204,"TUT-00212",2010,"2/21/2010","HA1001","2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.27632,-170.5538,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04895104895105,0,0,10.1398601398601,0,0,0,0,1.04895104895105,1.3986013986014,0,0,0,0,0,0,0,0.699300699300699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699300699300699,0.34965034965035,0,1.74825174825175,0,0,82.5174825174825,0,0,0,0,0,0,0.34965034965035,0,300,286
2208,"TUT-00229",2010,"2/22/2010","HA1001","2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.28391,-170.81412,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71428571428571,0,0,26.4285714285714,2.85714285714286,0,0,0,5,32.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,0,0,0,0,0,1.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28571428571429,0,2.14285714285714,0,0,15,0,0,3.57142857142857,0,0,0,0,0,150,140
2209,"TUT-00291",2010,"2/22/2010","HA1001","2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.29002,-170.79231,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04081632653061,0,0,4.76190476190476,0,0,0,0,3.40136054421769,22.4489795918367,0,0,1.36054421768707,0,0,0,0,0.680272108843537,0,0,0,0,0.680272108843537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.84353741496599,0,0.680272108843537,0,0,46.9387755102041,0.680272108843537,0,0,0,0,6.12244897959184,0,1.36054421768707,150,147
2210,"TUT-00209",2010,"2/22/2010","HA1001","2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.29101,-170.80157,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97628458498024,0,0,5.13833992094862,0.395256916996047,0,0,0,7.90513833992095,57.7075098814229,0,0,0.395256916996047,0,0,0,0,0,0,0,0,0,8.69565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395256916996047,0,0,0,0,17.3913043478261,0,0,0,0,0,0,0,0,300,253
2211,"TUT-00259",2010,"2/22/2010","HA1001","2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.29427,-170.80899,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04081632653061,0,0,22.4489795918367,0,0,0,0,14.9659863945578,27.2108843537415,0,0,0,0,0,0,0,0,0,0,0,0,1.70068027210884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680272108843537,0,0,25.8503401360544,0,0,0.680272108843537,0,0,4.42176870748299,0,0,300,294
2212,"TUT-00484",2010,"2/22/2010","HA1001","2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,"CPCE","SAMOA","Tutuila",0,0,-14.29105,-170.7765,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06896551724138,0,0,13.7931034482759,0,0,0,0,13.1034482758621,24.1379310344828,0,0,4.13793103448276,0,0,0,0,1.37931034482759,0,0,0,0,4.13793103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689655172413793,0,0,33.1034482758621,0,0,2.06896551724138,0,0,1.37931034482759,0,0,150,145
