,SITEVISITID,METHOD,OBS_YEAR,REGION,REGION_NAME,ISLAND,ANALYSIS_SEC,ANALYSIS_YEAR,ANALYSIS_STRATA,SEC_NAME,SITE,DATE_,REEF_ZONE,DEPTH_BIN,LATITUDE,LONGITUDE,DEPTH,HARD_CORAL,MA,CCA,SAND,OTHER_BENTHIC,ComplexityValue,MEAN_SH,SD_SH_DIFF,MAX_HEIGHT,nCounts,nReps,Fish Benthic Piscivores,Fish Browsers,Fish Coralivores,Fish Parrotfish,Fish Grazer/Detritivores,Fish Invertivores,Fish Small Planktivores,Fish Roving Piscivores,Large Planktivores,NONE,Ray,Shallow Prey,Sharks,Target BC,TotFish
67,3141,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_PUNA,2010-12,ForereefMid,HAW_PUNA,HAW-00203,10/10/10,Forereef,Mid,19.74035217,-155.0356113,13,23.75,2,2,10,62.25,2.25,NA,NA,NA,4,2,0.23060032,0,0.254874702,0.032045169,4.242310794,1.408378427,1.390472342,0,0,0,0,0,0,1.923857305,9.482539059
68,3142,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_PUNA,2010-12,ForereefDeep,HAW_PUNA,HAW-00358,10/10/10,Forereef,Deep,19.75570179,-155.0729444,24,4,0.5,3,8,84.5,1.5,NA,NA,NA,2,1,0.327784231,0,0,0,4.240635932,0.761031358,0.074343099,0,0,0,0,0,0,5.673350718,11.07714534
69,3146,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefShallow,HAW_KONA,HAW-00335,10/11/10,Forereef,Shallow,19.00717646,-155.7955527,3.5,48.75,0,5,5,41.25,2.5,NA,NA,NA,4,2,0.975374807,5.298436302,1.022604273,0,10.31209098,1.61649393,0.219033701,0.185969886,0,0,0,0,0,0.317172504,19.94717639
70,3147,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefMid,HAW_KONA,HAW-00246,10/11/10,Forereef,Mid,19.01212153,-155.8204122,13,70,0,10,12.5,7.5,5,NA,NA,NA,2,1,17.81703003,4.275110489,0.662472342,4.720044481,9.192306674,3.323719313,1.555067829,0,0.907537746,0,0,0,0,4.522105232,46.97539413
71,3148,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefShallow,HAW_KONA,HAW-00447,10/11/10,Forereef,Shallow,19.03992992,-155.8815182,6,28.75,0,11.25,2.5,57.5,4,NA,NA,NA,4,2,0.627470089,3.833307766,0.585568401,1.066645735,16.66672727,1.286332699,0.102058037,0.439674113,1.003241225,0,0,0,0,2.392399511,28.00342484
72,3152,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefDeep,HAW_KONA,HAW-00290,10/11/10,Forereef,Deep,18.96924701,-155.7417628,23,37.5,1.5,7.5,10,43.5,1.75,NA,NA,NA,4,2,1.724073742,1.076946333,0.374208199,5.846318184,3.625555423,2.22318393,0.938148341,0.934895234,0,0,0,0,0,0.933055678,17.67638506
73,3153,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefMid,HAW_KONA,HAW-00181,10/11/10,Forereef,Mid,18.99763014,-155.7862736,14.5,33.75,0.75,11.25,5.5,48.75,2.25,NA,NA,NA,4,2,5.257945902,2.773322828,0.82989107,3.818317696,9.776807979,1.166780226,1.377001829,0.558186094,0.808852951,0,0,0,0,1.168548944,27.53565552
74,3154,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefShallow,HAW_KONA,HAW-00503,10/11/10,Forereef,Shallow,19.01857392,-155.838986,4,4.25,11.25,1,13.75,69.75,1,NA,NA,NA,4,2,0,0,0.01407278,0,0.189349249,0.243826487,0.053368154,0,0,0,0,0.27413688,0,0.862066017,1.636819566
75,3155,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefDeep,HAW_KONA,HAW-00531,10/11/10,Forereef,Deep,19.03261788,-155.8746872,25,15,3,7.5,20,54.5,1.5,NA,NA,NA,2,1,0,0.502340715,0.2980808,0,8.941726649,0.851339045,1.7906949,1.247183245,0,0,0,0,0,2.058895127,15.69026048
76,3159,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefDeep,HAW_KONA,HAW-00361,10/12/10,Forereef,Deep,20.12523802,-155.8932205,24.5,33.75,1.5,8.75,23.75,32.25,2.5,NA,NA,NA,4,2,0.991030463,1.175130649,0.177752913,1.637537773,4.017523277,1.363542431,0.348568353,0,0,0,0,0,0,1.554443076,11.26552893
77,3160,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefShallow,HAW_KONA,HAW-00346,10/12/10,Forereef,Shallow,20.08223919,-155.8678176,6,51.25,0.25,21.25,6.25,21,3.25,NA,NA,NA,4,2,0.104992267,0,0.725508894,0.486821573,9.734999988,1.940923782,1.719680741,0,0,0,0,0,0,0.243186744,14.95611399
78,3161,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefShallow,HAW_KONA,HAW-00094,10/12/10,Forereef,Shallow,19.97885806,-155.8322626,4,53.75,5.75,11.25,4.25,25,3,NA,NA,NA,4,2,1.585654136,1.674754415,0.582847288,0.976626748,9.531866121,1.317623022,0.003697483,0,0,0,0,0,0,0.236768367,15.90983758
79,3162,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefMid,HAW_KONA,HAW-00090,10/12/10,Forereef,Mid,19.9299064,-155.8927204,15,47.5,0.5,17.5,10,24.5,3,NA,NA,NA,4,2,4.022825282,0,0.742000423,1.634124139,10.40557054,1.201527375,0.04025469,0.158170305,7.701831718,0,0,0,0,3.25031803,29.1566225
80,3163,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefMid,HAW_KONA,HAW-00153,10/12/10,Forereef,Mid,20.05506028,-155.8444195,8,51.25,0,10,15,23.75,3.5,NA,NA,NA,4,2,2.005822377,1.959946505,0.852122947,5.332435157,7.713155239,1.553841368,0.112652004,0.046218731,0,0,0,0,0,2.762238067,22.33843239
81,3164,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefShallow,HAW_KONA,HAW-00215,10/12/10,Forereef,Shallow,20.01060066,-155.825602,2,36.25,0,12.5,11.25,40,2.5,NA,NA,NA,4,2,0.798691639,3.133492104,0.166668389,1.420600952,4.657769558,1.855203824,1.292085131,0.046218731,0,0,0,0,0,0.205990153,13.57672048
82,3165,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefShallow,HAW_KONA,HAW-00111,10/12/10,Forereef,Shallow,19.93578823,-155.8781193,4,57.5,0,12.5,7.5,22.5,2,NA,NA,NA,4,2,0.123991364,1.263009393,0.935955464,3.942771871,4.608540303,3.812741511,5.58787975,0,0,0,0,0,0,0.033433635,20.30832329
83,3167,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefMid,HAW_KONA,HAW-00297,10/13/10,Forereef,Mid,19.1370999,-155.9174,13.5,53.75,0.25,8.75,6.25,31,4,NA,NA,NA,4,2,3.117158517,0.387903503,0.442700529,1.110174365,5.250861557,0.745926345,1.714333795,1.129071741,0,0,0,0,0,0.327077774,14.22520813
84,3168,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefMid,HAW_KONA,HAW-00428,10/13/10,Forereef,Mid,19.21418038,-155.901572,11.5,57.5,3,4,7.5,28,3.25,NA,NA,NA,4,2,0.407659454,0.964968297,0.484519213,0,4.701329039,0.861774874,1.297558145,0.077380112,0,0,0,0,0,0.185881309,8.981070444
85,3169,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefDeep,HAW_KONA,HAW-00265,10/13/10,Forereef,Deep,19.24453033,-155.900432,23.5,27.5,3,5,10,54.5,2,NA,NA,NA,2,1,0.209914813,3.299966442,0.01179809,5.539237468,3.746400335,1.719560208,0.224623673,1.495666005,0,0,0,0,0,0.231227498,16.47839453
86,3170,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefDeep,HAW_KONA,HAW-00138,10/13/10,Forereef,Deep,19.10705287,-155.9163557,24.5,28.75,2.75,6.25,4,58.25,2.5,NA,NA,NA,4,2,3.603326207,2.490728939,0.343379678,3.575468947,8.247109307,1.494633246,1.712261594,1.071511715,1.094407454,0,0,0,0,0.870742941,24.50357003
87,3171,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefMid,HAW_KONA,HAW-00173,10/13/10,Forereef,Mid,19.17447103,-155.9098846,11,47.5,0,25,5,22.5,4.25,NA,NA,NA,4,2,10.05440208,2.729570471,0.942841535,5.78540803,9.303033053,1.008704233,2.391978862,0.326085136,0.246430139,0,0,0,0,0.126620644,32.91507418
88,3172,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefShallow,HAW_KONA,HAW-00430,10/13/10,Forereef,Shallow,19.2123574,-155.8998144,4.5,37.5,1.25,26.25,0,35,2.5,NA,NA,NA,4,2,0.94083697,0.932671985,0.813079009,0.83874394,6.545159741,1.46743618,3.786967204,0,1.873027307,0,0,0,0,2.080448966,19.2783713
89,3173,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2010-12,ForereefShallow,HAW_KONA,HAW-00248,10/13/10,Forereef,Shallow,19.25695055,-155.8994194,4.5,12.5,1.5,15,0,71,2.75,NA,NA,NA,4,2,0.060523095,5.252475754,0.412945476,0,10.79630376,1.346674374,1.691290675,0,1.468660676,0,0,0,0,0.924640236,21.95351405
90,3178,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_PUNA,2010-12,ForereefMid,HAW_PUNA,HAW-00233,10/14/10,Forereef,Mid,19.3660173,-154.9554415,14,22.5,0,10,17.5,50,2.25,NA,NA,NA,4,2,6.925678255,0.474473212,0.66311712,6.740074006,10.02603979,5.387992191,2.50709362,0.48675099,0.785397895,0,0,0,0,5.302911942,39.29952902
91,3179,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_PUNA,2010-12,ForereefDeep,HAW_PUNA,HAW-00219,10/14/10,Forereef,Deep,19.44592735,-154.8527585,23.5,5.5,2.75,16.25,2.5,73,1.75,NA,NA,NA,4,2,0.002809371,1.70830929,0.137027094,2.894962101,3.102057632,1.329526107,1.224423934,1.128226049,2.402847304,0,0,0,0,1.891281777,15.82147066
92,3183,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_PUNA,2010-12,ForereefMid,HAW_PUNA,HAW-00453,10/14/10,Forereef,Mid,19.41163539,-154.895444,11,27.5,1.25,4.25,20,47,1.5,NA,NA,NA,4,2,0.526886122,0.38873265,0.307575501,1.164851608,9.018210531,1.876614777,1.306846005,0.636885031,0,0,0,0,0,2.712557835,17.93916006
93,3184,nSPC,2010,MHI,Main Hawaiian Islands,Hawaii,HAW_PUNA,2010-12,ForereefMid,HAW_PUNA,HAW-00292,10/14/10,Forereef,Mid,19.39825846,-154.9172909,12.5,21.25,0,7.5,5,66.25,2.5,NA,NA,NA,4,2,1.724187833,1.618772029,0.402205207,0.069838629,12.72131874,4.247245639,0.395289949,0,3.621457657,0,0,0,0,1.517535276,26.31785096
94,3188,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_HANA,2010-12,ForereefDeep,MAI_HANA,MAI-00247,10/15/10,Forereef,Deep,20.72091138,-155.974224,28,7.5,1.25,6.25,10,75,1,NA,NA,NA,4,2,0,0,0.085190697,0,13.23210858,4.003665064,0.321884327,0,0,0,0,0,0,3.633428221,21.27627689
95,3189,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_HANA,2010-12,ForereefMid,MAI_HANA,MAI-00214,10/15/10,Forereef,Mid,20.71382758,-155.983827,15,5.75,43.75,0,4.25,46.25,1,NA,NA,NA,4,2,1.311136926,0,0.061680593,0,1.859697222,3.17406197,0.868764187,6.215834589,0,0,0,0,0,1.859045811,15.3502213
96,3190,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_SE,2010-12,ForereefMid,MAI_SE,MAI-00233,10/15/10,Forereef,Mid,20.6837016,-156.0077445,13.5,17.5,0,10,3.75,68.75,4,NA,NA,NA,4,2,3.774890151,5.855127582,0.121610292,6.283837777,8.645744908,1.22632482,1.323728586,0,0,0,0,0,0,3.217624354,30.44888847
97,3191,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_HANA,2010-12,ForereefShallow,MAI_HANA,MAI-00232,10/15/10,Forereef,Shallow,20.71870417,-155.9843535,5.5,10,1.5,5,2.75,80.75,2,NA,NA,NA,4,2,0.032037263,7.518966982,0.272280718,13.94354671,9.891117859,3.940934246,0.913192249,0,0,0,0,0,0,1.113155644,37.62523167
98,3192,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_HANA,2010-12,ForereefShallow,MAI_HANA,MAI-00262,10/15/10,Forereef,Shallow,20.70219342,-155.9960137,5.25,5,2.75,11.25,0.25,80.75,3.5,NA,NA,NA,4,2,0.010217307,1.294346726,0.024058303,0.028169837,4.811272108,1.121710001,0.29482293,0,0,0,0,0,0,0.711023269,8.295620481
99,3193,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_HANA,2010-12,ForereefMid,MAI_HANA,MAI-00138,10/15/10,Forereef,Mid,20.69431418,-155.9979163,14.5,12.25,2.75,2.75,2,80.25,2.5,NA,NA,NA,4,2,1.387297138,3.950778525,0.235472508,1.872801208,6.534933525,3.282980048,0.281461785,0.727155592,2.740132947,0,0,0,0,2.376173107,23.38918638
100,3198,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_NE,2010-12,ForereefDeep,MAI_NE,MAI-00182,10/16/10,Forereef,Deep,20.86563164,-156.1592698,22.5,4.5,2,0.75,21.25,71.5,2.5,NA,NA,NA,4,2,4.220243461,0,0.240717991,0.101953634,8.122365994,3.483671911,1.056324019,1.0086438,1.674666108,0,0,0,0,8.712420884,28.6210078
101,3199,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_NE,2010-12,ForereefMid,MAI_NE,MAI-00178,10/16/10,Forereef,Mid,20.88027349,-156.1787089,15,14.5,2,3.75,2,77.75,3.5,NA,NA,NA,4,2,2.366129204,3.159343213,0.251937082,4.205537988,8.725359849,4.383715199,1.572074118,0,0.356017607,0,0,0,0,6.2594026,31.27951686
102,3200,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_NE,2010-12,ForereefMid,MAI_NE,MAI-00255,10/16/10,Forereef,Mid,20.94429052,-156.2922054,14.5,3,4.25,0.75,4.75,87.25,2,NA,NA,NA,4,2,0,1.61896271,0.072318698,0.028538469,4.250334667,2.690205158,0.24527161,0,0,0,0,0,0,3.213136265,12.11876758
103,3201,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_NE,2010-12,ForereefDeep,MAI_NE,MAI-00200,10/16/10,Forereef,Deep,20.94686503,-156.2939629,24,5,5.5,3,5,81.5,3.5,NA,NA,NA,2,1,0,1.376476321,0,2.334168126,8.101861891,2.930980673,5.417650571,0,0.35916797,0,0,0,0,4.866850842,25.38715639
104,3202,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_NE,2010-12,ForereefShallow,MAI_NE,MAI-00235,10/16/10,Forereef,Shallow,20.90330738,-156.2112697,5.25,5,5,3.75,0.5,85.75,2.75,NA,NA,NA,4,2,0,1.398846651,0.039555024,0.277731013,2.760629874,2.100718125,0.258529844,0.088664023,0,0,0,0,0,1.043530207,7.96820476
105,3203,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_NE,2010-12,ForereefShallow,MAI_NE,MAI-00092,10/16/10,Forereef,Shallow,20.9291399,-156.2319431,5,5,20,4.5,0,70.5,2.5,NA,NA,NA,4,2,0,9.997179107,0.357892468,0,4.225922107,1.895264363,0.158812192,0.854085492,0,0,0,0,0,1.721706806,19.21086254
106,3204,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_NE,2010-12,ForereefMid,MAI_NE,MAI-00093,10/16/10,Forereef,Mid,20.93279919,-156.2361633,15,1.5,16.25,0.25,1.25,80.75,2,NA,NA,NA,4,2,1.071426329,5.047433015,0.008876515,0.052564119,17.35113312,2.439531858,0.131618429,0,0,0,0,0,0,7.203743383,33.30632677
107,3208,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_KAHULUI,2010-12,ForereefDeep,MAI_KAHULUI,MAI-00103,10/18/10,Forereef,Deep,20.9508523,-156.5015992,23.5,40,2.75,8.75,0,48.5,2,NA,NA,NA,4,2,2.978398002,0.110220425,1.182754662,1.197627418,6.032071245,0.658200174,3.327632704,0,0,0,0,0,0,1.893949825,17.38085445
108,3209,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_NW,2010-12,ForereefMid,MAI_NW,MAI-00257,10/18/10,Forereef,Mid,20.99273055,-156.5395724,15,11.25,4,4,6.25,74.5,2.75,NA,NA,NA,4,2,1.521528005,2.138665854,0.264837381,2.553571184,11.16725967,2.575310747,1.518311268,0.360287291,1.654931133,0,0,0,0,4.874409719,28.62911225
109,3210,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_NW,2010-12,ForereefShallow,MAI_NW,MAI-00185,10/18/10,Forereef,Shallow,21.01818153,-156.5737248,6,6.25,0.5,7.5,0.25,85.5,3,NA,NA,NA,4,2,0.163018801,5.567141885,0.301391242,1.66794256,4.748701854,1.752489763,0.307398966,0.708579015,0.168848601,0,0,0,0,0.548794701,15.93430739
110,3211,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_LAHAINA,2010-12,ForereefMid,MAI_LAHAINA,MAI-00184,10/18/10,Forereef,Mid,21.00306887,-156.6710213,17,1.75,21.25,0.25,10,66.75,1,NA,NA,NA,4,2,0,0.008212458,0.027003076,1.070347747,8.34778266,3.235091872,0.285262337,5.895483697,0.065670419,0,0,0,0,0.488531364,19.42338563
111,3212,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_NW,2010-12,ForereefMid,MAI_NW,MAI-00246,10/18/10,Forereef,Mid,20.97080265,-156.5252046,13.5,30,6.25,2.75,3.25,57.75,2.5,NA,NA,NA,4,2,4.317015019,2.696801049,0.705286785,0.365392187,8.023686185,1.725541829,1.126949768,0,0.378993732,0,0,0,0,3.388605692,22.72827225
112,3213,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_NW,2010-12,ForereefShallow,MAI_NW,MAI-00116,10/18/10,Forereef,Shallow,21.03183305,-156.5995799,6,3.25,1,25,0.25,70.5,4,NA,NA,NA,4,2,0.031149534,4.427484496,0.739598984,2.288626482,4.784173034,1.691013189,2.624813466,0,0.401401616,0,0,0,0,1.960560285,18.94882109
113,3214,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_LAHAINA,2010-12,ForereefShallow,MAI_LAHAINA,MAI-00095,10/18/10,Forereef,Shallow,20.99470893,-156.6684327,2.25,3.5,55.5,1.25,0.25,39.5,2,NA,NA,NA,4,2,0.152566899,0.854824409,0.045577783,0.227795584,3.966842183,2.669788014,0.593810912,0.142647147,0.043687837,0,0,0,0,0.616557543,9.314098314
114,3218,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_LAHAINA,2010-12,ForereefMid,MAI_LAHAINA,MAI-00152,10/19/10,Forereef,Mid,20.88389154,-156.6913231,10,70,0,2.5,0,27.5,3,NA,NA,NA,2,1,0.128640445,0,0.134172611,0.757020047,3.246625273,1.054756272,1.862123587,0,0.047803656,0,0,0,0,0.645461714,7.876603606
115,3219,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_LAHAINA,2010-12,ForereefShallow,MAI_LAHAINA,MAI-00110,10/19/10,Forereef,Shallow,20.85815105,-156.6705218,3,18.75,2.5,7.5,1.25,70,1.5,NA,NA,NA,4,2,0.756981785,0.862294117,0.242597823,0.649659006,5.367940302,1.619370955,1.921560807,0,1.914674552,0,0,0,0,0.96053804,14.29561739
116,3220,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2010-12,ForereefShallow,MAI_KIHEI,MAI-00194,10/19/10,Forereef,Shallow,20.79761283,-156.5913139,3,23.75,2.5,6.25,7.5,60,2,NA,NA,NA,4,2,0.190137105,0,0.040993658,0.006036574,2.360523476,1.057475237,0.488254261,0.275471906,0.157002312,0,0,0,0,0.139050377,4.714944905
117,3221,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_LAHAINA,2010-12,ForereefDeep,MAI_LAHAINA,MAI-00170,10/19/10,Forereef,Deep,20.90675158,-156.700124,24,0.5,45,0.5,45,9,1,NA,NA,NA,2,1,0,0,0,0,0,0.03083034,0.226760285,4.284052028,0,0,0,0,0,0.105000981,4.646643633
118,3222,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_LAHAINA,2010-12,ForereefShallow,MAI_LAHAINA,MAI-00114,10/19/10,Forereef,Shallow,20.88291278,-156.6905119,4,71.25,0,3,0.25,25.5,2,NA,NA,NA,4,2,0.08621974,1.30581111,0.483889317,0.673068193,2.836167573,0.95600378,21.66407268,0,1.055621655,0,0,0,0,0.151117837,29.21197189
119,3223,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_LAHAINA,2010-12,ForereefMid,MAI_LAHAINA,MAI-00173,10/19/10,Forereef,Mid,20.85585684,-156.6689049,9,11,3,0.5,20,65.5,1.25,NA,NA,NA,4,2,0.628969075,0.090158425,0.359825144,0.549244748,1.562449457,1.501773564,4.928806316,0,0.014399147,0,0,0,0,0.331173919,9.966799795
120,3224,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2010-12,ForereefDeep,MAI_KIHEI,MAI-00082,10/19/10,Forereef,Deep,20.79620434,-156.6009713,22,47.5,0.5,2.5,15,34.5,1.5,NA,NA,NA,2,1,2.179183186,0.39284314,0.506974827,2.912295334,2.285186208,1.668669738,0.151955952,0,11.45798231,0,0,0,0,2.445750417,24.00084111
121,3225,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2010-12,ForereefMid,MAI_KIHEI,MAI-00165,10/19/10,Forereef,Mid,20.79649955,-156.5947338,13,17.25,23.25,0.25,21.25,38,1.75,NA,NA,NA,4,2,0.028158059,2.567000095,0.07685627,0.604823529,2.656989773,1.616286535,2.576076991,0,2.340515719,0,0,0,0,0.28744495,12.75415192
122,3229,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2010-12,ForereefDeep,MAI_KIHEI,MAI-00117,10/20/10,Forereef,Deep,20.58783182,-156.4258088,26,15,0,25,20,40,2.5,NA,NA,NA,2,1,1.049062465,0.977365265,0.314201051,3.231114098,2.525308213,6.703135355,0.04288139,24.79502786,0,0,0,0,0,7.004174447,46.64227014
123,3230,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2010-12,ForereefMid,MAI_KIHEI,MAI-00076,10/20/10,Forereef,Mid,20.64990526,-156.4466003,11,70,0,3.75,8.75,17.5,2.25,NA,NA,NA,4,2,0.60773175,0.187686299,0.444523666,0.299352385,2.943686168,3.059055372,0.304094865,0,6.635210721,0,0,0,0,0.778940335,15.26028156
124,3231,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2010-12,ForereefShallow,MAI_KIHEI,MAI-00168,10/20/10,Forereef,Shallow,20.6452015,-156.4459974,3,62.5,0,5,16.25,16.25,3.75,NA,NA,NA,4,2,0.906472866,0,0.951663659,1.105020002,6.828590285,0.806391648,0.027922143,0.297506487,0.678175238,0,0,0,0,67.95672945,79.55847178
125,3232,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2010-12,ForereefMid,MAI_KIHEI,MAI-00216,10/20/10,Forereef,Mid,20.703732,-156.4509649,13,77.5,0.25,5,5.75,11.5,2.5,NA,NA,NA,4,2,3.006354904,0.093134806,0.942700531,1.909754207,3.840736278,0.606657953,0.051358624,0,0,0,0,0,0,0.144246759,10.59494406
126,3233,nSPC,2010,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2010-12,ForereefDeep,MAI_KIHEI,MAI-00199,10/20/10,Forereef,Deep,20.71490927,-156.4590817,22,76.5,1,10,0.5,12,3,NA,NA,NA,2,1,4.529249718,0.398754054,0.748930693,3.487793846,2.56216622,0.323943901,7.081603723,0,0.316350455,0,0,0,0,0.314814403,19.76360701
127,3234,nSPC,2010,MHI,Main Hawaiian Islands,Lanai,LAN_NORTH,2010-12,ForereefDeep,LAN_NORTH,LAN-00139,10/21/10,Forereef,Deep,20.928252,-156.9008701,30,25,2.5,5,42.5,25,2,NA,NA,NA,2,1,1.312356959,0,0,10.31417547,9.808594599,1.305665643,0.66626574,62.54171801,7.514770628,0,0,0,0,3.239526128,96.70307317
128,3235,nSPC,2010,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2010-12,ForereefShallow,LAN_SOUTH,LAN-00086,10/21/10,Forereef,Shallow,20.86122469,-156.8289592,3.5,51.25,4.25,7.5,2.5,34.5,3.5,NA,NA,NA,4,2,0.055070206,2.022223829,0.495846567,2.027009095,4.190324229,0.82893399,0.103977106,0,0,0,0,0,0,0.279491397,10.00287642
129,3236,nSPC,2010,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2010-12,ForereefMid,LAN_SOUTH,LAN-00144,10/21/10,Forereef,Mid,20.82282426,-156.8013791,12,65,20,3,4,8,3,NA,NA,NA,4,2,8.119095426,0,0.57859885,0.536408885,3.670111744,0.909018417,0.688665463,0,0.932368766,0,0,0,0,1.762846527,17.19711408
130,3237,nSPC,2010,MHI,Main Hawaiian Islands,Lanai,LAN_NORTH,2010-12,ForereefShallow,LAN_NORTH,LAN-00075,10/21/10,Forereef,Shallow,20.92158705,-156.9101182,4,3,0.5,2.75,2.5,91.25,1,NA,NA,NA,4,2,0,0.267285436,0.014596622,0.32390396,2.072455523,0.842033045,0,1.562413245,0,0,0,0,0,0.704055097,5.786742928
131,3238,nSPC,2010,MHI,Main Hawaiian Islands,Lanai,LAN_NORTH,2010-12,ForereefShallow,LAN_NORTH,LAN-00071,10/21/10,Forereef,Shallow,20.90102607,-156.8728603,4,46.25,3.25,4.5,2.5,43.5,3.25,NA,NA,NA,4,2,0.052496133,3.800114047,0.464494631,6.818583792,5.148436899,2.185322377,1.555987441,0,0,0,0,0,0,1.788174473,21.81360979
132,3239,nSPC,2010,MHI,Main Hawaiian Islands,Lanai,LAN_NORTH,2010-12,ForereefMid,LAN_NORTH,LAN-00105,10/21/10,Forereef,Mid,20.89274274,-156.8590085,12,53.75,26.25,7.5,2.5,10,2.25,NA,NA,NA,4,2,4.197314603,0.061882754,0.302162287,3.644382011,1.906351323,1.212102704,0.015884613,0.259772062,1.768102351,0,0,0,0,1.751393029,15.11934774
133,3240,nSPC,2010,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2010-12,ForereefShallow,LAN_SOUTH,LAN-00077,10/21/10,Forereef,Shallow,20.84040161,-156.8136992,5,45.75,7.25,12.5,2.5,32,3.25,NA,NA,NA,4,2,0.537362559,1.05128743,0.66077015,10.71262525,16.10079614,1.061159401,2.066923267,0,0,0,0,0,0,0.284179226,32.47510342
